Date,Price,Open,High,Low,Vol.,Change %,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_1,rolling_mean_2,rolling_mean_3,rolling_mean_4,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10
2023-11-28,7250.13,"7,230.74","7,253.42","7,213.74",42.47M,-0.21%,7265.49,7292.8,7277.93,7260.73,7229.45,7246.93,7233.91,7168.4,7209.61,7185.68,7265.49,7279.145,7278.740000000001,7274.237499999999,7265.280000000001,7262.221666666667,7258.177142857144,7246.955,7242.805555555556,7237.092999999999
2023-11-29,7267.64,"7,241.41","7,296.40","7,241.41",53.87M,0.24%,7250.13,7265.49,7292.8,7277.93,7260.73,7229.45,7246.93,7233.91,7168.4,7209.61,7250.13,7257.8099999999995,7269.473333333332,7271.587500000001,7269.416,7262.755,7260.494285714286,7257.17125,7247.307777777777,7243.5380000000005
2023-11-30,7310.77,"7,276.87","7,321.47","7,255.04",126.88M,0.59%,7267.64,7250.13,7265.49,7292.8,7277.93,7260.73,7229.45,7246.93,7233.91,7168.4,7267.64,7258.885,7261.086666666667,7269.014999999999,7270.798,7269.12,7263.452857142857,7261.3875,7258.334444444445,7249.341
2023-12-01,7346.15,"7,336.55","7,360.10","7,313.19",53.50M,0.48%,7310.77,7267.64,7250.13,7265.49,7292.8,7277.93,7260.73,7229.45,7246.93,7233.91,7310.77,7289.205,7276.18,7273.5075,7277.366,7277.46,7275.070000000001,7269.3675,7266.874444444445,7263.5779999999995
2023-12-04,7332.59,"7,331.80","7,354.32","7,313.71",46.58M,-0.18%,7346.15,7310.77,7267.64,7250.13,7265.49,7292.8,7277.93,7260.73,7229.45,7246.93,7346.15,7328.46,7308.186666666667,7293.672500000001,7288.036,7288.829999999999,7287.272857142857,7283.955,7277.898888888889,7274.802000000001
2023-12-05,7386.99,"7,320.49","7,392.64","7,320.49",57.28M,0.74%,7332.59,7346.15,7310.77,7267.64,7250.13,7265.49,7292.8,7277.93,7260.73,7229.45,7332.59,7339.37,7329.836666666667,7314.2875,7301.456,7295.461666666667,7295.081428571429,7292.9375,7289.358888888888,7283.3679999999995
2023-12-06,7435.99,"7,400.21","7,455.00","7,384.99",60.29M,0.66%,7386.99,7332.59,7346.15,7310.77,7267.64,7250.13,7265.49,7292.8,7277.93,7260.73,7386.99,7359.79,7355.243333333333,7344.125,7328.8279999999995,7315.711666666666,7308.537142857143,7306.57,7303.387777777778,7299.122
2023-12-07,7428.52,"7,424.82","7,436.95","7,415.66",52.25M,-0.10%,7435.99,7386.99,7332.59,7346.15,7310.77,7267.64,7250.13,7265.49,7292.8,7277.93,7435.99,7411.49,7385.19,7375.43,7362.498,7346.688333333333,7332.894285714285,7324.46875,7320.950000000001,7316.648000000001
2023-12-08,7526.55,"7,441.00","7,545.68","7,437.97",59.30M,1.32%,7428.52,7435.99,7386.99,7332.59,7346.15,7310.77,7267.64,7250.13,7265.49,7292.8,7428.52,7432.255,7417.166666666667,7396.0225,7386.048,7373.501666666667,7358.378571428571,7344.8475,7336.030000000001,7331.706999999999
2023-12-11,7551.53,"7,534.23","7,559.95","7,527.58",50.14M,0.33%,7526.55,7428.52,7435.99,7386.99,7332.59,7346.15,7310.77,7267.64,7250.13,7265.49,7526.55,7477.535,7463.686666666667,7444.5125,7422.128,7409.464999999999,7395.365714285714,7379.4,7365.036666666667,7355.081999999999
2023-12-12,7543.55,"7,557.32","7,582.47","7,542.53",51.47M,-0.11%,7551.53,7526.55,7428.52,7435.99,7386.99,7332.59,7346.15,7310.77,7267.64,7250.13,7551.53,7539.04,7502.2,7485.6475,7465.916,7443.695000000001,7429.76,7414.8862500000005,7398.525555555555,7383.686
2023-12-13,7531.22,"7,542.10","7,579.25","7,529.11",62.23M,-0.16%,7543.55,7551.53,7526.55,7428.52,7435.99,7386.99,7332.59,7346.15,7310.77,7267.64,7543.55,7547.54,7540.543333333332,7512.5375,7497.228,7478.855,7457.96,7443.983749999999,7429.182222222222,7413.028
2023-12-14,7575.85,"7,626.54","7,653.99","7,547.00",91.15M,0.59%,7531.22,7543.55,7551.53,7526.55,7428.52,7435.99,7386.99,7332.59,7346.15,7310.77,7531.22,7537.385,7542.099999999999,7538.2125,7516.274,7502.893333333333,7486.335714285714,7467.1175,7453.676666666666,7439.386
2023-12-15,7596.91,"7,607.92","7,641.91","7,587.68",134.49M,0.28%,7575.85,7531.22,7543.55,7551.53,7526.55,7428.52,7435.99,7386.99,7332.59,7346.15,7575.85,7553.535,7550.206666666668,7550.5375,7545.74,7526.203333333334,7513.315714285714,7497.525,7479.19888888889,7465.894
2023-12-18,7568.86,"7,563.31","7,580.64","7,548.18",53.71M,-0.37%,7596.91,7575.85,7531.22,7543.55,7551.53,7526.55,7428.52,7435.99,7386.99,7332.59,7596.91,7586.38,7567.993333333333,7561.882500000001,7559.812,7554.268333333333,7536.304285714286,7523.765,7508.567777777778,7490.969999999999
2023-12-19,7574.67,"7,560.57","7,579.86","7,553.08",48.69M,0.08%,7568.86,7596.91,7575.85,7531.22,7543.55,7551.53,7526.55,7428.52,7435.99,7386.99,7568.86,7582.885,7580.54,7568.210000000001,7563.278,7561.32,7556.352857142857,7540.373750000001,7528.775555555555,7514.597
2023-12-20,7583.43,"7,595.25","7,604.96","7,552.29",43.86M,0.12%,7574.67,7568.86,7596.91,7575.85,7531.22,7543.55,7551.53,7526.55,7428.52,7435.99,7574.67,7571.764999999999,7580.146666666667,7579.0725,7569.501999999999,7565.176666666666,7563.227142857142,7558.6425,7544.184444444445,7533.365
2023-12-21,7571.4,"7,557.16","7,574.71","7,537.81",36.20M,-0.16%,7583.43,7574.67,7568.86,7596.91,7575.85,7531.22,7543.55,7551.53,7526.55,7428.52,7583.43,7579.05,7575.653333333333,7580.9675,7579.944,7571.823333333334,7567.784285714285,7565.7525,7561.396666666667,7548.1089999999995
2023-12-22,7568.82,"7,560.97","7,589.00","7,557.58",31.76M,-0.03%,7571.4,7583.43,7574.67,7568.86,7596.91,7575.85,7531.22,7543.55,7551.53,7526.55,7571.4,7577.415,7576.5,7574.59,7579.053999999999,7578.52,7571.762857142858,7568.23625,7566.38,7562.397
2023-12-27,7571.82,"7,580.97","7,603.27","7,560.54",31.60M,0.04%,7568.82,7571.4,7583.43,7574.67,7568.86,7596.91,7575.85,7531.22,7543.55,7551.53,7568.82,7570.11,7574.55,7574.58,7573.436,7577.348333333334,7577.134285714286,7571.395,7568.30111111111,7566.624000000001
2023-12-28,7535.16,"7,591.85","7,593.96","7,531.71",31.28M,-0.48%,7571.82,7568.82,7571.4,7583.43,7574.67,7568.86,7596.91,7575.85,7531.22,7543.55,7571.82,7570.32,7570.68,7573.8675,7574.028,7573.166666666667,7576.558571428572,7576.47,7571.442222222222,7568.653
2023-12-29,7543.18,"7,547.53","7,569.92","7,530.93",27.80M,0.11%,7535.16,7571.82,7568.82,7571.4,7583.43,7574.67,7568.86,7596.91,7575.85,7531.22,7535.16,7553.49,7558.599999999999,7561.799999999999,7566.125999999999,7567.549999999999,7567.737142857142,7571.38375,7571.88,7567.814
2024-01-02,7530.86,"7,577.33","7,610.10","7,482.06",43.44M,-0.16%,7543.18,7535.16,7571.82,7568.82,7571.4,7583.43,7574.67,7568.86,7596.91,7575.85,7543.18,7539.17,7550.053333333333,7554.744999999999,7558.075999999999,7562.301666666666,7564.068571428571,7564.6675,7568.25,7569.01
2024-01-03,7411.86,"7,522.81","7,532.60","7,380.06",63.69M,-1.58%,7530.86,7543.18,7535.16,7571.82,7568.82,7571.4,7583.43,7574.67,7568.86,7596.91,7530.86,7537.02,7536.400000000001,7545.254999999999,7549.967999999999,7553.54,7557.8099999999995,7559.9175,7560.911111111111,7564.511
2024-01-04,7450.63,"7,419.85","7,455.37","7,410.18",51.88M,0.52%,7411.86,7530.86,7543.18,7535.16,7571.82,7568.82,7571.4,7583.43,7574.67,7568.86,7411.86,7471.36,7495.3,7505.264999999999,7518.575999999999,7526.95,7533.3,7539.56625,7543.466666666666,7546.005999999999
2024-01-05,7420.69,"7,398.40","7,441.10","7,350.30",43.82M,-0.40%,7450.63,7411.86,7530.86,7543.18,7535.16,7571.82,7568.82,7571.4,7583.43,7574.67,7450.63,7431.245,7464.45,7484.132500000001,7494.337999999999,7507.251666666666,7516.047142857142,7522.9662499999995,7529.684444444445,7534.183
2024-01-08,7450.24,"7,406.24","7,451.17","7,376.20",37.43M,0.40%,7420.69,7450.63,7411.86,7530.86,7543.18,7535.16,7571.82,7568.82,7571.4,7583.43,7420.69,7435.66,7427.7266666666665,7453.509999999999,7471.444,7482.063333333333,7494.885714285714,7504.1275,7511.602222222222,7518.785000000001
2024-01-09,7426.62,"7,457.26","7,460.18","7,400.62",45.16M,-0.32%,7450.24,7420.69,7450.63,7411.86,7530.86,7543.18,7535.16,7571.82,7568.82,7571.4,7450.24,7435.465,7440.5199999999995,7433.355,7452.856,7467.91,7477.517142857142,7489.304999999999,7498.139999999999,7505.466
2024-01-10,7426.08,"7,428.26","7,454.32","7,409.53",43.70M,-0.01%,7426.62,7450.24,7420.69,7450.63,7411.86,7530.86,7543.18,7535.16,7571.82,7568.82,7426.62,7438.43,7432.516666666666,7437.045,7432.008,7448.483333333334,7462.011428571429,7471.155,7482.34,7490.988
2024-01-11,7387.62,"7,466.11","7,479.42","7,382.88",57.82M,-0.52%,7426.08,7426.62,7450.24,7420.69,7450.63,7411.86,7530.86,7543.18,7535.16,7571.82,7426.08,7426.35,7434.313333333333,7430.907499999999,7434.852000000001,7431.02,7445.282857142857,7457.52,7466.146666666666,7476.714
2024-01-12,7465.14,"7,412.68","7,478.66","7,408.46",50.30M,1.05%,7387.62,7426.08,7426.62,7450.24,7420.69,7450.63,7411.86,7530.86,7543.18,7535.16,7387.62,7406.85,7413.44,7422.639999999999,7422.25,7426.98,7424.82,7438.075,7449.753333333333,7458.294
2024-01-15,7411.68,"7,467.80","7,479.27","7,401.07",40.57M,-0.72%,7465.14,7387.62,7426.08,7426.62,7450.24,7420.69,7450.63,7411.86,7530.86,7543.18,7465.14,7426.38,7426.28,7426.365000000001,7431.139999999999,7429.3983333333335,7432.431428571428,7429.86,7441.082222222223,7451.2919999999995
2024-01-16,7398.0,"7,364.11","7,399.29","7,343.52",49.82M,-0.18%,7411.68,7465.14,7387.62,7426.08,7426.62,7450.24,7420.69,7450.63,7411.86,7530.86,7411.68,7438.41,7421.48,7422.63,7423.428,7427.8966666666665,7426.867142857142,7429.8375,7427.84,7438.142
2024-01-17,7318.69,"7,313.26","7,323.25","7,281.10",59.43M,-1.07%,7398.0,7411.68,7465.14,7387.62,7426.08,7426.62,7450.24,7420.69,7450.63,7411.86,7398.0,7404.84,7424.94,7415.610000000001,7417.704,7419.19,7423.625714285714,7423.25875,7426.299999999999,7424.856
2024-01-18,7401.35,"7,346.71","7,409.64","7,326.45",51.15M,1.13%,7318.69,7398.0,7411.68,7465.14,7387.62,7426.08,7426.62,7450.24,7420.69,7450.63,7318.69,7358.344999999999,7376.123333333334,7398.3775,7396.226000000001,7401.201666666667,7404.832857142857,7410.50875,7411.640000000001,7415.539000000002
2024-01-19,7371.64,"7,446.82","7,446.82","7,350.68",51.57M,-0.40%,7401.35,7318.69,7398.0,7411.68,7465.14,7387.62,7426.08,7426.62,7450.24,7420.69,7401.35,7360.02,7372.68,7382.43,7398.972,7397.079999999999,7401.222857142857,7404.3975,7409.4911111111105,7410.611
2024-01-22,7413.25,"7,436.61","7,453.21","7,390.68",47.90M,0.56%,7371.64,7401.35,7318.69,7398.0,7411.68,7465.14,7387.62,7426.08,7426.62,7450.24,7371.64,7386.495000000001,7363.893333333333,7372.42,7380.272,7394.416666666667,7393.445714285714,7397.525,7400.757777777779,7405.706
2024-01-23,7388.04,"7,449.38","7,449.38","7,373.22",50.06M,-0.34%,7413.25,7371.64,7401.35,7318.69,7398.0,7411.68,7465.14,7387.62,7426.08,7426.62,7413.25,7392.445,7395.413333333334,7376.2325,7380.586,7385.768333333333,7397.107142857143,7395.921249999999,7399.272222222222,7402.007
2024-01-24,7455.64,"7,414.76","7,466.92","7,403.87",58.53M,0.91%,7388.04,7413.25,7371.64,7401.35,7318.69,7398.0,7411.68,7465.14,7387.62,7426.08,7388.04,7400.645,7390.9766666666665,7393.57,7378.594,7381.828333333334,7386.092857142858,7395.97375,7395.045555555556,7398.149
2024-01-25,7464.2,"7,448.05","7,466.27","7,410.89",48.43M,0.11%,7455.64,7388.04,7413.25,7371.64,7401.35,7318.69,7398.0,7411.68,7465.14,7387.62,7455.64,7421.84,7418.9766666666665,7407.142500000001,7405.9839999999995,7391.435,7392.372857142857,7394.78625,7402.603333333334,7401.1050000000005
2024-01-26,7634.14,"7,555.05","7,645.74","7,553.65",67.45M,2.28%,7464.2,7455.64,7388.04,7413.25,7371.64,7401.35,7318.69,7398.0,7411.68,7465.14,7464.2,7459.92,7435.96,7430.282499999999,7418.554000000001,7415.686666666667,7401.830000000001,7401.351250000001,7402.498888888889,7408.763000000001
2024-01-29,7640.81,"7,643.04","7,649.19","7,620.53",55.59M,0.09%,7634.14,7464.2,7455.64,7388.04,7413.25,7371.64,7401.35,7318.69,7398.0,7411.68,7634.14,7549.17,7517.993333333333,7485.505,7471.053999999999,7454.485000000001,7446.894285714286,7430.868750000001,7427.216666666666,7425.6630000000005
2024-01-30,7677.47,"7,660.65","7,686.03","7,644.73",49.66M,0.48%,7640.81,7634.14,7464.2,7455.64,7388.04,7413.25,7371.64,7401.35,7318.69,7398.0,7640.81,7637.475,7579.716666666667,7548.6975,7516.566000000001,7499.346666666667,7481.102857142857,7471.13375,7454.195555555557,7448.575999999999
2024-01-31,7656.75,"7,691.66","7,702.95","7,653.45",66.99M,-0.27%,7677.47,7640.81,7634.14,7464.2,7455.64,7388.04,7413.25,7371.64,7401.35,7318.69,7677.47,7659.14,7650.806666666667,7604.155,7574.452,7543.383333333334,7524.792857142857,7505.64875,7494.060000000001,7476.522999999999
2024-02-01,7588.75,"7,590.15","7,620.93","7,570.07",74.00M,-0.89%,7656.75,7677.47,7640.81,7634.14,7464.2,7455.64,7388.04,7413.25,7371.64,7401.35,7656.75,7667.110000000001,7658.343333333334,7652.2925,7614.674000000001,7588.168333333334,7559.578571428572,7541.2875,7522.437777777778,7510.329000000001
2024-02-02,7592.26,"7,624.45","7,644.13","7,588.50",54.02M,0.05%,7588.75,7656.75,7677.47,7640.81,7634.14,7464.2,7455.64,7388.04,7413.25,7371.64,7588.75,7622.75,7640.990000000001,7640.945,7639.584000000001,7610.3533333333335,7588.251428571429,7563.225,7546.561111111111,7529.069
2024-02-05,7589.96,"7,591.77","7,606.12","7,558.23",51.73M,-0.03%,7592.26,7588.75,7656.75,7677.47,7640.81,7634.14,7464.2,7455.64,7388.04,7413.25,7592.26,7590.505,7612.586666666666,7628.807500000001,7631.2080000000005,7631.696666666667,7607.768571428572,7588.7525000000005,7566.451111111111,7551.130999999999
2024-02-06,7638.97,"7,634.19","7,641.63","7,592.09",56.89M,0.65%,7589.96,7592.26,7588.75,7656.75,7677.47,7640.81,7634.14,7464.2,7455.64,7388.04,7589.96,7591.110000000001,7590.323333333334,7606.93,7621.0380000000005,7624.333333333333,7625.734285714286,7605.5425000000005,7588.886666666668,7568.802000000001
2024-02-07,7611.26,"7,632.84","7,652.85","7,610.18",62.95M,-0.36%,7638.97,7589.96,7592.26,7588.75,7656.75,7677.47,7640.81,7634.14,7464.2,7455.64,7638.97,7614.465,7607.063333333333,7602.485000000001,7613.338000000001,7624.026666666668,7626.424285714286,7627.38875,7609.256666666666,7593.8949999999995
2024-02-08,7665.63,"7,628.60","7,685.46","7,607.46",76.65M,0.71%,7611.26,7638.97,7589.96,7592.26,7588.75,7656.75,7677.47,7640.81,7634.14,7464.2,7611.26,7625.115,7613.396666666667,7608.1125,7604.240000000001,7612.991666666668,7622.202857142858,7624.52875,7625.596666666666,7609.456999999999
2024-02-09,7647.52,"7,652.45","7,668.19","7,617.74",65.85M,-0.24%,7665.63,7611.26,7638.97,7589.96,7592.26,7588.75,7656.75,7677.47,7640.81,7634.14,7665.63,7638.445,7638.62,7626.455,7619.616,7614.471666666667,7620.511428571429,7627.63125,7629.095555555556,7629.6
2024-02-12,7689.8,"7,674.14","7,693.08","7,663.38",54.10M,0.55%,7647.52,7665.63,7611.26,7638.97,7589.96,7592.26,7588.75,7656.75,7677.47,7640.81,7647.52,7656.575000000001,7641.47,7640.845,7630.668,7624.266666666667,7619.192857142858,7623.887500000001,7629.841111111112,7630.938
2024-02-13,7625.31,"7,689.05","7,691.19","7,598.02",61.42M,-0.84%,7689.8,7647.52,7665.63,7611.26,7638.97,7589.96,7592.26,7588.75,7656.75,7677.47,7689.8,7668.66,7667.650000000001,7653.5525,7650.636,7640.5233333333335,7633.628571428571,7628.01875,7631.211111111112,7635.837000000001
2024-02-14,7677.35,"7,610.06","7,681.03","7,610.06",53.51M,0.68%,7625.31,7689.8,7647.52,7665.63,7611.26,7638.97,7589.96,7592.26,7588.75,7656.75,7625.31,7657.555,7654.21,7657.0650000000005,7647.904,7646.415000000001,7638.349999999999,7632.588750000001,7627.717777777779,7630.621000000001
2024-02-15,7743.42,"7,724.49","7,752.35","7,724.49",70.69M,0.86%,7677.35,7625.31,7689.8,7647.52,7665.63,7611.26,7638.97,7589.96,7592.26,7588.75,7677.35,7651.33,7664.153333333333,7659.995000000001,7661.122,7652.811666666667,7650.834285714286,7643.225,7637.562222222222,7632.681
2024-02-16,7768.18,"7,774.39","7,800.91","7,756.58",62.29M,0.32%,7743.42,7677.35,7625.31,7689.8,7647.52,7665.63,7611.26,7638.97,7589.96,7592.26,7743.42,7710.385,7682.026666666668,7683.97,7676.68,7674.838333333333,7665.755714285714,7662.4075,7654.357777777778,7648.148000000001
2024-02-19,7768.55,"7,742.87","7,769.13","7,727.96",40.79M,0.00%,7768.18,7743.42,7677.35,7625.31,7689.8,7647.52,7665.63,7611.26,7638.97,7589.96,7768.18,7755.8,7729.650000000001,7703.5650000000005,7700.812,7691.93,7688.172857142857,7678.55875,7674.16,7665.740000000001
2024-02-20,7795.22,"7,764.50","7,804.54","7,757.49",58.21M,0.34%,7768.55,7768.18,7743.42,7677.35,7625.31,7689.8,7647.52,7665.63,7611.26,7638.97,7768.55,7768.365,7760.05,7739.375,7716.562000000001,7712.1016666666665,7702.875714285715,7698.22,7688.557777777778,7683.599
2024-02-21,7812.09,"7,802.04","7,821.93","7,788.68",56.41M,0.22%,7795.22,7768.55,7768.18,7743.42,7677.35,7625.31,7689.8,7647.52,7665.63,7611.26,7795.22,7781.885,7777.316666666667,7768.842500000001,7750.544,7729.671666666666,7723.975714285714,7714.418750000001,7708.997777777778,7699.224
2024-02-22,7911.6,"7,875.88","7,923.96","7,855.01",69.99M,1.27%,7812.09,7795.22,7768.55,7768.18,7743.42,7677.35,7625.31,7689.8,7647.52,7665.63,7812.09,7803.655000000001,7791.953333333334,7786.01,7777.492000000001,7760.801666666667,7741.4457142857145,7734.99,7725.271111111111,7719.307000000001
2024-02-23,7966.68,"7,921.95","7,976.40","7,907.84",56.24M,0.70%,7911.6,7812.09,7795.22,7768.55,7768.18,7743.42,7677.35,7625.31,7689.8,7647.52,7911.6,7861.845,7839.636666666668,7821.865,7811.128,7799.843333333333,7782.344285714285,7762.715,7754.613333333334,7743.904
2024-02-26,7929.82,"7,950.15","7,953.15","7,922.89",50.92M,-0.46%,7966.68,7911.6,7812.09,7795.22,7768.55,7768.18,7743.42,7677.35,7625.31,7689.8,7966.68,7939.14,7896.790000000001,7871.397500000001,7850.8279999999995,7837.053333333333,7823.677142857143,7805.3862500000005,7785.377777777779,7775.82
2024-02-27,7948.4,"7,926.68","7,955.48","7,917.08",50.40M,0.23%,7929.82,7966.68,7911.6,7812.09,7795.22,7768.55,7768.18,7743.42,7677.35,7625.31,7929.82,7948.25,7936.033333333333,7905.047500000001,7883.082,7863.993333333333,7850.305714285714,7836.945,7819.212222222222,7799.822
2024-02-28,7954.39,"7,947.23","7,956.73","7,931.67",52.76M,0.08%,7948.4,7929.82,7966.68,7911.6,7812.09,7795.22,7768.55,7768.18,7743.42,7677.35,7948.4,7939.11,7948.3,7939.125,7913.717999999999,7893.968333333333,7876.051428571429,7862.5675,7849.328888888888,7832.130999999999
2024-02-29,7927.43,"7,972.86","7,977.68","7,927.43",108.53M,-0.34%,7954.39,7948.4,7929.82,7966.68,7911.6,7812.09,7795.22,7768.55,7768.18,7743.42,7954.39,7951.395,7944.203333333334,7949.8225,7942.178,7920.496666666666,7902.599999999999,7885.84375,7872.77,7859.835000000001
2024-03-01,7934.17,"7,950.66","7,964.78","7,900.48",51.11M,0.09%,7927.43,7954.39,7948.4,7929.82,7966.68,7911.6,7812.09,7795.22,7768.55,7768.18,7927.43,7940.91,7943.406666666667,7940.01,7945.344,7939.72,7921.487142857142,7905.70375,7890.464444444446,7878.236
2024-03-04,7956.41,"7,934.35","7,956.41","7,916.71",44.55M,0.28%,7934.17,7927.43,7954.39,7948.4,7929.82,7966.68,7911.6,7812.09,7795.22,7768.55,7934.17,7930.8,7938.663333333334,7941.097500000001,7938.842,7943.481666666667,7938.927142857143,7923.0725,7908.866666666667,7894.835000000001
2024-03-05,7932.82,"7,946.89","7,963.96","7,923.71",49.95M,-0.30%,7956.41,7934.17,7927.43,7954.39,7948.4,7929.82,7966.68,7911.6,7812.09,7795.22,7956.41,7945.29,7939.336666666667,7943.1,7944.160000000001,7941.77,7945.328571428572,7941.1125,7926.776666666666,7913.620999999999
2024-03-06,7954.74,"7,925.79","7,969.45","7,919.37",53.37M,0.28%,7932.82,7956.41,7934.17,7927.43,7954.39,7948.4,7929.82,7966.68,7911.6,7812.09,7932.82,7944.615,7941.133333333334,7937.7075,7941.044,7942.27,7940.4914285714285,7943.765,7940.191111111111,7927.380999999999
2024-03-07,8016.22,"7,925.41","8,029.37","7,905.41",63.19M,0.77%,7954.74,7932.82,7956.41,7934.17,7927.43,7954.39,7948.4,7929.82,7966.68,7911.6,7954.74,7943.78,7947.989999999999,7944.535,7941.114,7943.326666666667,7944.051428571429,7942.2725,7944.984444444444,7941.646000000001
2024-03-08,8028.01,"8,018.10","8,048.09","8,008.04",50.76M,0.15%,8016.22,7954.74,7932.82,7956.41,7934.17,7927.43,7954.39,7948.4,7929.82,7966.68,8016.22,7985.48,7967.926666666666,7965.0475,7958.872,7953.631666666667,7953.74,7953.0725,7950.488888888888,7952.107999999998
2024-03-11,8019.73,"7,985.37","8,025.41","7,984.06",50.59M,-0.10%,8028.01,8016.22,7954.74,7932.82,7956.41,7934.17,7927.43,7954.39,7948.4,7929.82,8028.01,8022.115,7999.656666666667,7982.9475,7977.639999999999,7970.395,7964.257142857144,7963.02375,7961.398888888889,7958.241
2024-03-12,8087.48,"8,052.16","8,094.07","8,000.23",68.92M,0.84%,8019.73,8028.01,8016.22,7954.74,7932.82,7956.41,7934.17,7927.43,7954.39,7948.4,8019.73,8023.87,8021.32,8004.674999999999,7990.303999999999,7984.655,7977.442857142857,7971.19125,7969.324444444444,7967.231999999999
2024-03-13,8137.58,"8,104.34","8,156.64","8,090.31",63.15M,0.62%,8087.48,8019.73,8028.01,8016.22,7954.74,7932.82,7956.41,7934.17,7927.43,7954.39,8087.48,8053.605,8045.073333333334,8037.860000000001,8021.236,8006.5,7999.344285714286,7991.1975,7984.112222222222,7981.139999999999
2024-03-14,8161.42,"8,158.27","8,218.07","8,153.69",62.29M,0.29%,8137.58,8087.48,8019.73,8028.01,8016.22,7954.74,7932.82,7956.41,7934.17,7927.43,8137.58,8112.53,8081.596666666667,8068.2,8057.804000000001,8040.626666666666,8025.225714285714,8016.623750000001,8007.462222222222,7999.459
2024-03-15,8164.35,"8,163.19","8,212.69","8,155.69",151.12M,0.04%,8161.42,8137.58,8087.48,8019.73,8028.01,8016.22,7954.74,7932.82,7956.41,7934.17,8161.42,8149.5,8128.826666666667,8101.5525,8086.844,8075.073333333334,8057.882857142858,8042.25,8032.712222222222,8022.857999999998
2024-03-18,8148.14,"8,175.98","8,184.34","8,134.14",44.61M,-0.20%,8164.35,8161.42,8137.58,8087.48,8019.73,8028.01,8016.22,7954.74,7932.82,7956.41,8164.35,8162.885,8154.45,8137.7074999999995,8114.111999999999,8099.761666666666,8087.827142857143,8071.19125,8055.8166666666675,8045.875999999999
2024-03-19,8201.05,"8,145.50","8,202.36","8,140.60",51.45M,0.65%,8148.14,8164.35,8161.42,8137.58,8087.48,8019.73,8028.01,8016.22,7954.74,7932.82,8148.14,8156.245000000001,8157.97,8152.8724999999995,8139.794,8119.783333333333,8106.672857142857,8095.36625,8079.7411111111105,8065.049000000001
2024-03-20,8161.41,"8,149.71","8,168.23","8,125.65",44.96M,-0.48%,8201.05,8148.14,8164.35,8161.42,8137.58,8087.48,8019.73,8028.01,8016.22,7954.74,8201.05,8174.595,8171.18,8168.74,8162.507999999999,8150.003333333334,8131.392857142857,8118.469999999999,8107.108888888888,8091.872
2024-03-21,8179.72,"8,228.71","8,229.25","8,139.52",60.10M,0.22%,8161.41,8201.05,8148.14,8164.35,8161.42,8137.58,8087.48,8019.73,8028.01,8016.22,8161.41,8181.23,8170.2,8168.7375,8167.273999999999,8162.325,8151.632857142858,8135.1449999999995,8123.2411111111105,8112.538999999999
2024-03-22,8151.92,"8,149.23","8,179.32","8,129.17",50.22M,-0.34%,8179.72,8161.41,8201.05,8148.14,8164.35,8161.42,8137.58,8087.48,8019.73,8028.01,8179.72,8170.5650000000005,8180.7266666666665,8172.58,8170.933999999999,8169.348333333332,8164.8099999999995,8155.14375,8140.097777777777,8128.888999999998
2024-03-25,8151.6,"8,147.80","8,165.95","8,101.83",45.33M,0.00%,8151.92,8179.72,8161.41,8201.05,8148.14,8164.35,8161.42,8137.58,8087.48,8019.73,8151.92,8165.82,8164.349999999999,8173.525,8168.447999999999,8167.764999999999,8166.858571428571,8163.19875,8154.785555555556,8141.280000000001
2024-03-26,8184.75,"8,160.64","8,188.53","8,136.64",54.98M,0.41%,8151.6,8151.92,8179.72,8161.41,8201.05,8148.14,8164.35,8161.42,8137.58,8087.48,8151.6,8151.76,8161.080000000001,8161.1625,8169.139999999999,8165.639999999999,8165.455714285714,8164.951249999999,8161.91,8154.467
2024-03-27,8204.81,"8,186.07","8,230.38","8,174.26",49.55M,0.25%,8184.75,8151.6,8151.92,8179.72,8161.41,8201.05,8148.14,8164.35,8161.42,8137.58,8184.75,8168.175,8162.756666666667,8166.9975,8165.88,8171.741666666666,8168.37,8167.867499999999,8167.151111111111,8164.194
2024-03-28,8205.81,"8,216.77","8,253.59","8,205.81",63.58M,0.01%,8204.81,8184.75,8151.6,8151.92,8179.72,8161.41,8201.05,8148.14,8164.35,8161.42,8204.81,8194.779999999999,8180.386666666666,8173.2699999999995,8174.56,8172.368333333332,8176.465714285713,8172.924999999999,8171.972222222223,8170.9169999999995
2024-04-02,8130.05,"8,195.65","8,253.05","8,121.39",71.70M,-0.92%,8205.81,8204.81,8184.75,8151.6,8151.92,8179.72,8161.41,8201.05,8148.14,8164.35,8205.81,8205.31,8198.456666666665,8186.7425,8179.778,8179.768333333333,8177.145714285713,8180.13375,8176.578888888888,8175.356
2024-04-03,8153.23,"8,144.96","8,160.04","8,120.95",63.54M,0.29%,8130.05,8205.81,8204.81,8184.75,8151.6,8151.92,8179.72,8161.41,8201.05,8148.14,8130.05,8167.93,8180.223333333332,8181.355,8175.4039999999995,8171.489999999999,8172.665714285714,8171.25875,8174.568888888888,8171.9259999999995
